x,y,z,field
-0.375,-2.220446049250313e-16,4.5,0.031
-0.375,0.3749999999999998,4.5,0.032
-0.375,0.7499999999999998,4.5,0.033
0.0,-0.7500000000000002,4.5,-0.015
0.0,-0.3750000000000002,4.5,-0.013
0.0,-2.220446049250313e-16,4.5,-0.01
0.0,0.3749999999999998,4.5,-0.008
0.0,0.7499999999999998,4.5,-0.007
0.375,-0.7500000000000002,4.5,-0.056
0.375,-0.3750000000000002,4.5,-0.054
0.375,-2.220446049250313e-16,4.5,-0.053
0.375,0.3749999999999998,4.5,-0.05
0.375,0.7499999999999998,4.5,-0.049
0.75,-0.7500000000000002,4.5,-0.095
0.75,-0.3750000000000002,4.5,-0.092
0.75,-2.220446049250313e-16,4.5,-0.091
0.75,0.3749999999999998,4.5,-0.089
0.75,0.7499999999999998,4.5,-0.087
-0.75,-0.7500000000000002,6.0,0.064
-0.75,-0.3750000000000002,6.0,0.065
-0.75,-2.220446049250313e-16,6.0,0.067
-0.75,0.3749999999999998,6.0,0.069
-0.75,0.7499999999999998,6.0,0.072
-0.375,-0.7500000000000002,6.0,0.026
-0.375,-0.3750000000000002,6.0,0.028
-0.375,-2.220446049250313e-16,6.0,0.029
-0.375,0.3749999999999998,6.0,0.032
-0.375,0.7499999999999998,6.0,0.033
0.0,-0.7500000000000002,6.0,-0.015
0.0,-0.3750000000000002,6.0,-0.013
0.0,-2.220446049250313e-16,6.0,-0.01
0.0,0.3749999999999998,6.0,-0.008
0.0,0.7499999999999998,6.0,-0.007
0.375,-0.7500000000000002,6.0,-0.056
0.375,-0.3750000000000002,6.0,-0.054
0.375,-2.220446049250313e-16,6.0,-0.053
0.375,0.3749999999999998,6.0,-0.05
0.375,0.7499999999999998,6.0,-0.049
0.75,-0.7500000000000002,6.0,-0.095
0.75,-0.3750000000000002,6.0,-0.092
0.75,-2.220446049250313e-16,6.0,-0.091
0.75,0.3749999999999998,6.0,-0.089
0.75,0.7499999999999998,6.0,-0.087
-0.75,-0.7500000000000002,7.5,0.063
-0.75,-0.3750000000000002,7.5,0.065
-0.75,-2.220446049250313e-16,7.5,0.067
-0.75,0.3749999999999998,7.5,0.069
-0.75,0.7499999999999998,7.5,0.07
-0.375,-0.7500000000000002,7.5,0.026
-0.375,-0.3750000000000002,7.5,0.028
-0.375,-2.220446049250313e-16,7.5,0.029
-0.375,0.3749999999999998,7.5,0.032
-0.375,0.7499999999999998,7.5,0.033
0.0,-0.7500000000000002,7.5,-0.015
0.0,-0.3750000000000002,7.5,-0.013
0.0,-2.220446049250313e-16,7.5,-0.01
0.0,0.3749999999999998,7.5,-0.008
0.0,0.7499999999999998,7.5,-0.007
0.375,-0.7500000000000002,7.5,-0.056
0.375,-0.3750000000000002,7.5,-0.054
0.375,-2.220446049250313e-16,7.5,-0.053
0.375,0.3749999999999998,7.5,-0.05
0.375,0.7499999999999998,7.5,-0.049
0.75,-0.7500000000000002,7.5,-0.095
0.75,-0.3750000000000002,7.5,-0.094
0.75,-2.220446049250313e-16,7.5,-0.091
0.75,0.3749999999999998,7.5,-0.089
0.75,0.7499999999999998,7.5,-0.087
-0.75,-0.7500000000000002,9.0,0.062
-0.75,-0.3750000000000002,9.0,0.063
-0.75,-2.220446049250313e-16,9.0,0.065
-0.75,0.3749999999999998,9.0,0.067
-0.75,0.7499999999999998,9.0,0.069
-0.375,-0.7500000000000002,9.0,0.024
-0.375,-0.3750000000000002,9.0,0.026
-0.375,-2.220446049250313e-16,9.0,0.028
-0.375,0.3749999999999998,9.0,0.029
-0.375,0.7499999999999998,9.0,0.032
0.0,-0.7500000000000002,9.0,-0.016
0.0,-0.3750000000000002,9.0,-0.014
0.0,-2.220446049250313e-16,9.0,-0.01
0.0,0.3749999999999998,9.0,-0.009
0.0,0.7499999999999998,9.0,-0.008
0.375,-0.7500000000000002,9.0,-0.056
0.375,-0.3750000000000002,9.0,-0.055
0.375,-2.220446049250313e-16,9.0,-0.053
0.375,0.3749999999999998,9.0,-0.05
0.375,0.7499999999999998,9.0,-0.049
0.75,-0.7500000000000002,9.0,-0.095
0.75,-0.3750000000000002,9.0,-0.092
0.75,-2.220446049250313e-16,9.0,-0.091
0.75,0.3749999999999998,9.0,-0.089
0.75,0.7499999999999998,9.0,-0.087
-0.75,-0.7500000000000002,10.5,0.058
-0.75,-0.3750000000000002,10.5,0.059
-0.75,-2.220446049250313e-16,10.5,0.06
-0.75,0.3749999999999998,10.5,0.063
-0.75,0.7499999999999998,10.5,0.065
-0.375,-0.7500000000000002,10.5,0.022
-0.375,-0.3750000000000002,10.5,0.024
-0.375,-2.220446049250313e-16,10.5,0.026
-0.375,0.3749999999999998,10.5,0.027
-0.375,0.7499999999999998,10.5,0.029
0.0,-0.7500000000000002,10.5,-0.016
0.0,-0.3750000000000002,10.5,-0.015
0.0,-2.220446049250313e-16,10.5,-0.013
0.0,0.3749999999999998,10.5,-0.01
0.0,0.7499999999999998,10.5,-0.008
0.375,-0.7500000000000002,10.5,-0.055
0.375,-0.3750000000000002,10.5,-0.054
0.375,-2.220446049250313e-16,10.5,-0.051
0.375,0.3749999999999998,10.5,-0.05
0.375,0.7499999999999998,10.5,-0.048
0.75,-0.7500000000000002,10.5,-0.092
0.75,-0.3750000000000002,10.5,-0.09
0.75,-2.220446049250313e-16,10.5,-0.087
0.75,0.3749999999999998,10.5,-0.086
0.75,0.7499999999999998,10.5,-0.085
-0.75,-0.7500000000000002,12.0,0.048
-0.75,-0.3750000000000002,12.0,0.049
-0.75,-2.220446049250313e-16,12.0,0.051
-0.75,0.3749999999999998,12.0,0.053
-0.75,0.7499999999999998,12.0,0.054
-0.375,-0.7500000000000002,12.0,0.017
-0.375,-0.3750000000000002,12.0,0.018
-0.375,-2.220446049250313e-16,12.0,0.021
-0.375,0.3749999999999998,12.0,0.022
-0.375,0.7499999999999998,12.0,0.023
0.0,-0.7500000000000002,12.0,-0.016
0.0,-0.3750000000000002,12.0,-0.015
0.0,-2.220446049250313e-16,12.0,-0.013
0.0,0.3749999999999998,12.0,-0.01
0.0,0.7499999999999998,12.0,-0.009
0.375,-0.7500000000000002,12.0,-0.05
0.375,-0.3750000000000002,12.0,-0.049
0.375,-2.220446049250313e-16,12.0,-0.046
0.375,0.3749999999999998,12.0,-0.045
0.375,0.7499999999999998,12.0,-0.044
0.75,-0.7500000000000002,12.0,-0.084
0.75,-0.3750000000000002,12.0,-0.081
0.75,-2.220446049250313e-16,12.0,-0.079
0.75,0.3749999999999998,12.0,-0.077
0.75,0.7499999999999998,12.0,-0.076
-0.75,-0.7500000000000002,13.5,0.033
-0.75,-0.3750000000000002,13.5,0.034
-0.75,-2.220446049250313e-16,13.5,0.034
-0.75,0.3749999999999998,13.5,0.036
-0.75,0.7499999999999998,13.5,0.037
-0.375,-0.7500000000000002,13.5,0.009
-0.375,-0.3750000000000002,13.5,0.011
-0.375,-2.220446049250313e-16,13.5,0.012
-0.375,0.3749999999999998,13.5,0.012
-0.375,0.7499999999999998,13.5,0.013
0.0,-0.7500000000000002,13.5,-0.016
0.0,-0.3750000000000002,13.5,-0.015
0.0,-2.220446049250313e-16,13.5,-0.014
0.0,0.3749999999999998,13.5,-0.013
0.0,0.7499999999999998,13.5,-0.01
0.375,-0.7500000000000002,13.5,-0.041
0.375,-0.3750000000000002,13.5,-0.04
0.375,-2.220446049250313e-16,13.5,-0.039
0.375,0.3749999999999998,13.5,-0.038
0.375,0.7499999999999998,13.5,-0.038
0.75,-0.7500000000000002,13.5,-0.067
0.75,-0.3750000000000002,13.5,-0.065
0.75,-2.220446049250313e-16,13.5,-0.064
0.75,0.3749999999999998,13.5,-0.062
0.75,0.7499999999999998,13.5,-0.062
-0.75,-0.7500000000000002,15.0,0.018
-0.75,-0.3750000000000002,15.0,0.018
-0.75,-2.220446049250313e-16,15.0,0.019
-0.75,0.3749999999999998,15.0,0.019
-0.75,0.7499999999999998,15.0,0.019
-0.375,-0.7500000000000002,15.0,0.002
-0.375,-0.3750000000000002,15.0,0.003
-0.375,-2.220446049250313e-16,15.0,0.003
-0.375,0.3749999999999998,15.0,0.004
-0.375,0.7499999999999998,15.0,0.004
0.0,-0.7500000000000002,15.0,-0.015
0.0,-0.3750000000000002,15.0,-0.014
0.0,-2.220446049250313e-16,15.0,-0.014
0.0,0.3749999999999998,15.0,-0.014
0.0,0.7499999999999998,15.0,-0.013
0.375,-0.7500000000000002,15.0,-0.031
0.375,-0.3750000000000002,15.0,-0.031
0.375,-2.220446049250313e-16,15.0,-0.031
0.375,0.3749999999999998,15.0,-0.03
0.375,0.7499999999999998,15.0,-0.03
0.75,-0.7500000000000002,15.0,-0.049
0.75,-0.3750000000000002,15.0,-0.049
0.75,-2.220446049250313e-16,15.0,-0.048
0.75,0.3749999999999998,15.0,-0.048
0.75,0.7499999999999998,15.0,-0.046
-0.75,-0.7500000000000002,16.5,0.007
-0.75,-0.3750000000000002,16.5,0.008
-0.75,-2.220446049250313e-16,16.5,0.008
-0.75,0.3749999999999998,16.5,0.008
-0.75,0.7499999999999998,16.5,0.008
-0.375,-0.7500000000000002,16.5,-0.003
-0.375,-0.3750000000000002,16.5,-0.002
-0.375,-2.220446049250313e-16,16.5,-0.002
-0.375,0.3749999999999998,16.5,-0.002
-0.375,0.7499999999999998,16.5,-0.002
0.0,-0.7500000000000002,16.5,-0.014
0.0,-0.3750000000000002,16.5,-0.014
0.0,-2.220446049250313e-16,16.5,-0.014
0.0,0.3749999999999998,16.5,-0.013
0.0,0.7499999999999998,16.5,-0.013
0.375,-0.7500000000000002,16.5,-0.025
0.375,-0.3750000000000002,16.5,-0.025
0.375,-2.220446049250313e-16,16.5,-0.024
0.375,0.3749999999999998,16.5,-0.024
0.375,0.7499999999999998,16.5,-0.024
0.75,-0.7500000000000002,16.5,-0.035
0.75,-0.3750000000000002,16.5,-0.035
0.75,-2.220446049250313e-16,16.5,-0.035
0.75,0.3749999999999998,16.5,-0.034
0.75,0.7499999999999998,16.5,-0.034
-0.75,-0.7500000000000002,18.0,0.001
-0.75,-0.3750000000000002,18.0,0.001
-0.75,-2.220446049250313e-16,18.0,0.001
-0.75,0.3749999999999998,18.0,0.001
-0.75,0.7499999999999998,18.0,0.001
-0.375,-0.7500000000000002,18.0,-0.005
-0.375,-0.3750000000000002,18.0,-0.005
-0.375,-2.220446049250313e-16,18.0,-0.005
-0.375,0.3749999999999998,18.0,-0.005
-0.375,0.7499999999999998,18.0,-0.005
0.0,-0.7500000000000002,18.0,-0.014
0.0,-0.3750000000000002,18.0,-0.013
0.0,-2.220446049250313e-16,18.0,-0.013
0.0,0.3749999999999998,18.0,-0.013
0.0,0.7499999999999998,18.0,-0.013
0.375,-0.7500000000000002,18.0,-0.02
0.375,-0.3750000000000002,18.0,-0.02
0.375,-2.220446049250313e-16,18.0,-0.02
0.375,0.3749999999999998,18.0,-0.02
0.375,0.7499999999999998,18.0,-0.02
0.75,-0.7500000000000002,18.0,-0.026
0.75,-0.3750000000000002,18.0,-0.026
0.75,-2.220446049250313e-16,18.0,-0.026
0.75,0.3749999999999998,18.0,-0.026
0.75,0.7499999999999998,18.0,-0.026
-0.75,-0.7500000000000002,19.5,-0.003
-0.75,-0.3750000000000002,19.5,-0.003
-0.75,-2.220446049250313e-16,19.5,-0.003
-0.75,0.3749999999999998,19.5,-0.003
-0.75,0.7499999999999998,19.5,-0.003
-0.375,-0.7500000000000002,19.5,-0.008
-0.375,-0.3750000000000002,19.5,-0.007
-0.375,-2.220446049250313e-16,19.5,-0.007
-0.375,0.3749999999999998,19.5,-0.007
-0.375,0.7499999999999998,19.5,-0.007
0.0,-0.7500000000000002,19.5,-0.013
0.0,-0.3750000000000002,19.5,-0.013
0.0,-2.220446049250313e-16,19.5,-0.013
0.0,0.3749999999999998,19.5,-0.013
0.0,0.7499999999999998,19.5,-0.013
0.375,-0.7500000000000002,19.5,-0.018
0.375,-0.3750000000000002,19.5,-0.018
0.375,-2.220446049250313e-16,19.5,-0.018
0.375,0.3749999999999998,19.5,-0.018
0.375,0.7499999999999998,19.5,-0.018
0.75,-0.7500000000000002,19.5,-0.021
0.75,-0.3750000000000002,19.5,-0.021
0.75,-2.220446049250313e-16,19.5,-0.021
0.75,0.3749999999999998,19.5,-0.021
0.75,0.7499999999999998,19.5,-0.021
-0.75,-0.7500000000000002,21.0,-0.005
-0.75,-0.3750000000000002,21.0,-0.005
-0.75,-2.220446049250313e-16,21.0,-0.005
-0.75,0.3749999999999998,21.0,-0.005
-0.75,0.7499999999999998,21.0,-0.005
-0.375,-0.7500000000000002,21.0,-0.008
-0.375,-0.3750000000000002,21.0,-0.008
-0.375,-2.220446049250313e-16,21.0,-0.008
-0.375,0.3749999999999998,21.0,-0.008
-0.375,0.7499999999999998,21.0,-0.008
0.0,-0.7500000000000002,21.0,-0.013
0.0,-0.3750000000000002,21.0,-0.013
0.0,-2.220446049250313e-16,21.0,-0.013
0.0,0.3749999999999998,21.0,-0.013
0.0,0.7499999999999998,21.0,-0.013
0.375,-0.7500000000000002,21.0,-0.016
0.375,-0.3750000000000002,21.0,-0.016
0.375,-2.220446049250313e-16,21.0,-0.016
0.375,0.3749999999999998,21.0,-0.016
0.375,0.7499999999999998,21.0,-0.015
0.75,-0.7500000000000002,21.0,-0.019
0.75,-0.3750000000000002,21.0,-0.019
0.75,-2.220446049250313e-16,21.0,-0.019
0.75,0.3749999999999998,21.0,-0.019
0.75,0.7499999999999998,21.0,-0.019
-0.75,-0.7500000000000002,22.5,-0.007
-0.75,-0.3750000000000002,22.5,-0.007
-0.75,-2.220446049250313e-16,22.5,-0.007
-0.75,0.3749999999999998,22.5,-0.007
-0.75,0.7499999999999998,22.5,-0.007
-0.375,-0.7500000000000002,22.5,-0.009
-0.375,-0.3750000000000002,22.5,-0.009
-0.375,-2.220446049250313e-16,22.5,-0.009
-0.375,0.3749999999999998,22.5,-0.009
-0.375,0.7499999999999998,22.5,-0.009
0.0,-0.7500000000000002,22.5,-0.013
0.0,-0.3750000000000002,22.5,-0.013
0.0,-2.220446049250313e-16,22.5,-0.013
0.0,0.3749999999999998,22.5,-0.013
0.0,0.7499999999999998,22.5,-0.013
0.375,-0.7500000000000002,22.5,-0.015
0.375,-0.3750000000000002,22.5,-0.015
0.375,-2.220446049250313e-16,22.5,-0.015
0.375,0.3749999999999998,22.5,-0.015
0.375,0.7499999999999998,22.5,-0.015
0.75,-0.7500000000000002,22.5,-0.018
0.75,-0.3750000000000002,22.5,-0.018
0.75,-2.220446049250313e-16,22.5,-0.018
0.75,0.3749999999999998,22.5,-0.016
0.75,0.7499999999999998,22.5,-0.016
-0.75,-0.7500000000000002,24.0,-0.008
-0.75,-0.3750000000000002,24.0,-0.008
-0.75,-2.220446049250313e-16,24.0,-0.008
-0.75,0.3749999999999998,24.0,-0.008
-0.75,0.7499999999999998,24.0,-0.008
-0.375,-0.7500000000000002,24.0,-0.009
-0.375,-0.3750000000000002,24.0,-0.009
-0.375,-2.220446049250313e-16,24.0,-0.009
-0.375,0.3749999999999998,24.0,-0.009
-0.375,0.7499999999999998,24.0,-0.009
0.0,-0.7500000000000002,24.0,-0.013
0.0,-0.3750000000000002,24.0,-0.013
0.0,-2.220446049250313e-16,24.0,-0.013
0.0,0.3749999999999998,24.0,-0.013
0.0,0.7499999999999998,24.0,-0.013
0.375,-0.7500000000000002,24.0,-0.014
0.375,-0.3750000000000002,24.0,-0.014
0.375,-2.220446049250313e-16,24.0,-0.014
0.375,0.3749999999999998,24.0,-0.014
0.375,0.7499999999999998,24.0,-0.014
0.75,-0.7500000000000002,24.0,-0.016
0.75,-0.3750000000000002,24.0,-0.016
0.75,-2.220446049250313e-16,24.0,-0.016
0.75,0.3749999999999998,24.0,-0.016
0.75,0.7499999999999998,24.0,-0.015
-0.75,-0.7500000000000002,25.5,-0.009
-0.75,-0.3750000000000002,25.5,-0.008
-0.75,-2.220446049250313e-16,25.5,-0.008
-0.75,0.3749999999999998,25.5,-0.008
-0.75,0.7499999999999998,25.5,-0.008
-0.375,-0.7500000000000002,25.5,-0.01
-0.375,-0.3750000000000002,25.5,-0.01
-0.375,-2.220446049250313e-16,25.5,-0.009
-0.375,0.3749999999999998,25.5,-0.009
-0.375,0.7499999999999998,25.5,-0.009
0.0,-0.7500000000000002,25.5,-0.013
0.0,-0.3750000000000002,25.5,-0.013
0.0,-2.220446049250313e-16,25.5,-0.013
0.0,0.3749999999999998,25.5,-0.013
0.0,0.7499999999999998,25.5,-0.013
0.375,-0.7500000000000002,25.5,-0.014
0.375,-0.3750000000000002,25.5,-0.014
0.375,-2.220446049250313e-16,25.5,-0.014
0.375,0.3749999999999998,25.5,-0.014
0.375,0.7499999999999998,25.5,-0.014
0.75,-0.7500000000000002,25.5,-0.015
0.75,-0.3750000000000002,25.5,-0.015
0.75,-2.220446049250313e-16,25.5,-0.015
0.75,0.3749999999999998,25.5,-0.015
0.75,0.7499999999999998,25.5,-0.015
-0.75,-0.7500000000000002,27.0,-0.009
-0.75,-0.3750000000000002,27.0,-0.009
-0.75,-2.220446049250313e-16,27.0,-0.009
-0.75,0.3749999999999998,27.0,-0.009
-0.75,0.7499999999999998,27.0,-0.009
-0.375,-0.7500000000000002,27.0,-0.01
-0.375,-0.3750000000000002,27.0,-0.01
-0.375,-2.220446049250313e-16,27.0,-0.01
-0.375,0.3749999999999998,27.0,-0.01
-0.375,0.7499999999999998,27.0,-0.01
0.0,-0.7500000000000002,27.0,-0.013
0.0,-0.3750000000000002,27.0,-0.013
0.0,-2.220446049250313e-16,27.0,-0.013
0.0,0.3749999999999998,27.0,-0.013
0.0,0.7499999999999998,27.0,-0.013
0.375,-0.7500000000000002,27.0,-0.014
0.375,-0.3750000000000002,27.0,-0.014
0.375,-2.220446049250313e-16,27.0,-0.014
0.375,0.3749999999999998,27.0,-0.014
0.375,0.7499999999999998,27.0,-0.013
0.75,-0.7500000000000002,27.0,-0.014
0.75,-0.3750000000000002,27.0,-0.014
0.75,-2.220446049250313e-16,27.0,-0.014
0.75,0.3749999999999998,27.0,-0.014
0.75,0.7499999999999998,27.0,-0.014
-0.75,-0.7500000000000002,28.5,-0.009
-0.75,-0.3750000000000002,28.5,-0.009
-0.75,-2.220446049250313e-16,28.5,-0.009
-0.75,0.3749999999999998,28.5,-0.009
-0.75,0.7499999999999998,28.5,-0.009
-0.375,-0.7500000000000002,28.5,-0.01
-0.375,-0.3750000000000002,28.5,-0.01
-0.375,-2.220446049250313e-16,28.5,-0.01
-0.375,0.3749999999999998,28.5,-0.01
-0.375,0.7499999999999998,28.5,-0.01
0.0,-0.7500000000000002,28.5,-0.013
0.0,-0.3750000000000002,28.5,-0.013
0.0,-2.220446049250313e-16,28.5,-0.013
0.0,0.3749999999999998,28.5,-0.013
0.0,0.7499999999999998,28.5,-0.013
0.375,-0.7500000000000002,28.5,-0.013
0.375,-0.3750000000000002,28.5,-0.013
0.375,-2.220446049250313e-16,28.5,-0.013
0.375,0.3749999999999998,28.5,-0.013
0.375,0.7499999999999998,28.5,-0.013
0.75,-0.7500000000000002,28.5,-0.014
0.75,-0.3750000000000002,28.5,-0.014
0.75,-2.220446049250313e-16,28.5,-0.014
0.75,0.3749999999999998,28.5,-0.014
0.75,0.7499999999999998,28.5,-0.014
-0.75,-0.7500000000000002,30.0,-0.009
-0.75,-0.3750000000000002,30.0,-0.009
-0.75,-2.220446049250313e-16,30.0,-0.009
-0.75,0.3749999999999998,30.0,-0.009
-0.75,0.7499999999999998,30.0,-0.009
-0.375,-0.7500000000000002,30.0,-0.01
-0.375,-0.3750000000000002,30.0,-0.01
-0.375,-2.220446049250313e-16,30.0,-0.01
-0.375,0.3749999999999998,30.0,-0.01
-0.375,0.7499999999999998,30.0,-0.01
0.0,-0.7500000000000002,30.0,-0.013
0.0,-0.3750000000000002,30.0,-0.013
0.0,-2.220446049250313e-16,30.0,-0.013
0.0,0.3749999999999998,30.0,-0.013
0.0,0.7499999999999998,30.0,-0.013
0.375,-0.7500000000000002,30.0,-0.013
0.375,-0.3750000000000002,30.0,-0.013
0.375,-2.220446049250313e-16,30.0,-0.013
0.375,0.3749999999999998,30.0,-0.013
0.375,0.7499999999999998,30.0,-0.013
0.75,-0.7500000000000002,30.0,-0.014
0.75,-0.3750000000000002,30.0,-0.014
0.75,-2.220446049250313e-16,30.0,-0.014
0.75,0.3749999999999998,30.0,-0.014
0.75,0.7499999999999998,30.0,-0.014
